,Pla,Loc,Track,Going,Dist,Draw,JW,AW,Time,WOdd,Class
3522,4,0,0,2,1000,12,130,1144,57.62,8.9,3
3523,5,0,0,2,1000,9,125,1081,57.71,143.0,3
3524,6,0,0,2,1000,7,115,1255,57.79,56.0,3
3525,7,0,0,2,1000,8,124,1138,57.86,56.0,3
3526,8,0,0,2,1000,5,123,1081,57.89,1.7,3
3527,9,0,0,2,1000,11,117,1003,57.99,44.0,3
3528,10,0,0,2,1000,2,116,1030,58.13,192.0,3
3529,11,0,0,2,1000,3,121,1121,59.08,5.7,3
3530,12,0,0,2,1000,14,125,1166,59.36,280.0,3
3531,13,0,0,2,1000,4,126,1115,59.58,58.0,3
3532,14,0,0,2,1000,1,120,1155,59.81,55.0,3
3533,1,0,1,2,1200,4,123,1213,67.99,1.8,3
3534,2,0,1,2,1200,10,121,1201,68.51,6.5,3
3535,3,0,1,2,1200,12,118,1016,68.59,46.0,3
3536,4,0,1,2,1200,5,115,1164,68.66,5.4,3
3537,5,0,1,2,1200,7,122,1233,68.93,7.0,3
3538,6,0,1,2,1200,2,129,1170,69.4,11.0,3
3539,7,0,1,2,1200,1,128,1336,69.59,31.0,3
3540,8,0,1,2,1200,9,122,1109,69.79,157.0,3
3541,9,0,1,2,1200,3,128,1043,69.8,40.0,3
3542,10,0,1,2,1200,8,133,1049,70.29,89.0,3
3543,11,0,1,2,1200,11,124,1175,70.33,84.0,3
3544,12,0,1,2,1200,6,129,1181,71.26,176.0,3
3545,1,0,0,2,1400,2,121,1078,82.09,2.0,3
3546,2,0,0,2,1400,1,115,1071,82.24,9.1,3
3547,3,0,0,2,1400,9,115,1080,82.27,6.8,3
3548,4,0,0,2,1400,14,123,1133,82.28,7.1,3
3549,5,0,0,2,1400,7,126,1048,82.31,31.0,3
3550,6,0,0,2,1400,8,116,1176,82.36,12.0,3
3551,7,0,0,2,1400,6,117,1243,82.53,162.0,3
3552,8,0,0,2,1400,11,121,1129,82.58,136.0,3
3553,9,0,0,2,1400,5,120,1187,82.59,31.0,3
3554,10,0,0,2,1400,13,128,1140,82.81,48.0,3
3555,11,0,0,2,1400,10,133,1133,83.28,112.0,3
3556,12,0,0,2,1400,4,120,1154,83.33,27.0,3
3557,13,0,0,2,1400,3,133,1091,83.44,9.7,3
3558,14,0,0,2,1400,12,124,1117,84.14,149.0,3
3559,1,0,0,2,1000,10,114,1075,57.21,3.7,4
3560,2,0,0,2,1000,13,125,1058,57.51,228.0,4
3561,3,0,0,2,1000,14,131,1193,57.6,6.4,4
3562,4,0,0,2,1000,6,133,1080,57.68,28.0,4
3563,5,0,0,2,1000,12,115,1107,57.75,13.0,4
3564,6,0,0,2,1000,4,123,1126,58.02,24.0,4
3565,7,0,0,2,1000,7,114,1194,58.03,170.0,4
3566,8,0,0,2,1000,3,118,1165,58.06,21.0,4
3567,9,0,0,2,1000,2,125,1132,58.13,28.0,4
3568,10,0,0,2,1000,8,125,1188,58.48,42.0,4
3569,11,0,0,2,1000,1,125,1174,58.57,7.1,4
3570,12,0,0,2,1000,5,125,1072,58.66,43.0,4
3571,13,0,0,2,1000,11,122,1096,59.32,14.0,4
3572,14,0,0,2,1000,9,125,1172,59.58,3.4,4
3573,1,0,0,2,1400,13,132,1174,82.23,7.3,4
3574,2,0,0,2,1400,5,124,1025,82.32,7.6,4
3575,3,0,0,2,1400,10,129,1054,82.33,3.2,4
3576,4,0,0,2,1400,8,119,1127,82.58,8.2,4
3577,5,0,0,2,1400,7,120,1177,82.68,45.0,4
3578,6,0,0,2,1400,4,123,1114,82.75,9.3,4
3579,7,0,0,2,1400,14,125,1151,82.75,10.0,4
3580,8,0,0,2,1400,1,122,1099,82.8,7.3,4
3581,9,0,0,2,1400,6,116,1083,82.88,39.0,4
3582,10,0,0,2,1400,12,113,1159,83.05,23.0,4
3583,11,0,0,2,1400,11,125,1041,84.62,58.0,4
3584,12,0,0,2,1400,2,131,1066,85.18,154.0,4
3585,13,0,0,2,1400,9,123,1153,85.35,131.0,4
3586,14,0,0,2,1400,3,121,1069,85.91,20.0,4
3587,1,0,0,2,1200,5,124,1123,69.74,2.5,3
3588,2,0,0,2,1200,6,124,1167,69.84,4.0,3
3589,3,0,0,2,1200,12,113,1294,69.94,40.0,3
3590,4,0,0,2,1200,1,120,1148,70.02,16.0,3
3591,5,0,0,2,1200,3,117,1049,70.02,39.0,3
3592,6,0,0,2,1200,2,113,1121,70.13,74.0,3
3593,7,0,0,2,1200,9,122,1197,70.16,108.0,3
3594,8,0,0,2,1200,8,122,1092,70.3,43.0,3
3595,9,0,0,2,1200,11,119,1240,70.43,2.9,3
3596,10,0,0,2,1200,14,118,1136,70.46,35.0,3
3597,11,0,0,2,1200,7,123,1126,70.59,221.0,3
3598,12,0,0,2,1200,4,126,1102,70.62,147.0,3
3599,13,0,0,2,1200,13,122,981,70.76,38.0,3
3600,14,0,0,2,1200,10,123,1215,70.92,164.0,3
3601,1,0,0,2,1400,7,129,1090,82.77,1.4,2
3602,2,0,0,2,1400,3,130,1258,82.8,6.3,2
3603,3,0,0,2,1400,2,129,1124,83.06,21.0,2
3604,4,0,0,2,1400,1,119,1081,83.1,5.4,2
3605,5,0,0,2,1400,4,122,1125,83.19,97.0,2
3606,6,0,0,2,1400,5,118,1008,83.2,28.0,2
3607,7,0,0,2,1400,9,122,993,83.33,98.0,2
3608,8,0,0,2,1400,8,125,1197,83.34,20.0,2
3609,9,0,0,2,1400,10,118,1133,83.52,154.0,2
3610,10,0,0,2,1400,6,121,1125,83.72,230.0,2
3611,1,0,0,2,1400,8,126,1134,81.03,1.2,11
3612,2,0,0,2,1400,1,126,1102,81.33,5.6,11
3613,3,0,0,2,1400,7,126,1277,81.37,10.0,11
3614,4,0,0,2,1400,5,126,1136,81.5,30.0,11
3615,5,0,0,2,1400,2,126,1045,81.68,48.0,11
3616,6,0,0,2,1400,6,126,1334,81.91,40.0,11
3617,7,0,0,2,1400,9,126,1172,82.2,41.0,11
3618,8,0,0,2,1400,4,126,1125,82.24,42.0,11
3619,9,0,0,2,1400,3,126,1146,82.68,80.0,11
3620,10,0,0,2,1400,10,126,1056,82.72,68.0,11
3621,1,0,0,2,2000,9,126,1057,120.87,2.1,11
3622,2,0,0,2,2000,4,126,1173,121.1,57.0,11
3623,3,0,0,2,2000,2,126,1058,121.6,32.0,11
3624,4,0,0,2,2000,8,126,1111,121.62,10.0,11
3625,5,0,0,2,2000,5,126,1159,121.68,4.2,11
3626,6,0,0,2,2000,7,126,1097,121.72,8.5,11
3627,7,0,0,2,2000,3,126,1148,121.81,41.0,11
3628,8,0,0,2,2000,1,126,1010,121.84,37.0,11
3629,9,0,0,2,2000,6,126,1090,121.85,34.0,11
3630,10,0,0,2,2000,11,126,1178,122.0,8.1,11
3631,11,0,0,2,2000,10,126,1241,122.34,26.0,11
3632,1,0,0,2,1400,1,112,1069,81.89,3.0,3
3633,2,0,0,2,1400,12,128,1151,81.9,3.3,3
3634,3,0,0,2,1400,14,121,1146,82.21,40.0,3
3635,4,0,0,2,1400,11,133,1250,82.46,7.7,3
3636,5,0,0,2,1400,10,120,1170,82.53,26.0,3
3637,6,0,0,2,1400,3,123,1063,82.62,8.7,3
3638,7,0,0,2,1400,9,125,1095,82.84,28.0,3
3639,8,0,0,2,1400,7,118,1177,82.86,21.0,3
3640,9,0,0,2,1400,6,129,1150,82.89,6.8,3
3641,10,0,0,2,1400,13,127,1169,83.0,79.0,3
3642,11,0,0,2,1400,5,126,997,83.13,57.0,3
3643,12,0,0,2,1400,8,124,1085,83.6,184.0,3
3644,13,0,0,2,1400,2,133,1072,86.82,254.0,3
3645,1,0,0,2,1800,10,126,1248,107.0,92.0,3
3646,2,0,0,2,1800,5,126,1109,107.16,1.9,3
3647,3,0,0,2,1800,8,126,1079,107.31,13.0,3
3648,4,0,0,2,1800,12,126,1089,107.39,3.8,3
3649,5,0,0,2,1800,4,126,1065,107.5,19.0,3
3650,6,0,0,2,1800,11,126,1057,107.64,22.0,3
3651,7,0,0,2,1800,7,126,1018,107.72,9.7,3
3652,8,0,0,2,1800,3,126,1035,107.74,73.0,3
3653,9,0,0,2,1800,6,126,1043,107.93,16.0,3
3654,10,0,0,2,1800,2,126,1087,108.14,60.0,3
3655,11,0,0,2,1800,14,126,1064,108.23,217.0,3
3656,12,0,0,2,1800,1,126,1122,108.23,68.0,3
3657,13,0,0,2,1800,9,126,1052,108.35,91.0,3
3658,14,0,0,2,1800,13,126,1196,108.97,44.0,3
3659,1,0,0,2,1400,9,123,1133,82.22,22.0,3
3660,2,0,0,2,1400,12,127,1156,82.3,7.5,3
3661,3,0,0,2,1400,7,121,1198,82.58,23.0,3
3662,4,0,0,2,1400,11,120,1143,82.81,136.0,3
3663,5,0,0,2,1400,14,125,1033,82.81,39.0,3
3664,6,0,0,2,1400,4,121,1203,82.85,10.0,3
3665,7,0,0,2,1400,8,123,1162,82.87,2.0,3
3666,8,0,0,2,1400,3,126,1143,82.89,6.9,3
3667,9,0,0,2,1400,2,133,1078,82.91,11.0,3
3668,10,0,0,2,1400,1,113,1113,83.0,70.0,3
3669,11,0,0,2,1400,13,130,1063,83.02,96.0,3
3670,12,0,0,2,1400,5,117,1149,83.03,36.0,3
3671,13,0,0,2,1400,6,130,996,83.28,48.0,3
3672,14,0,0,2,1400,10,130,1123,83.53,13.0,3
3673,1,0,0,2,1600,2,120,1055,94.54,1.8,2
3674,2,0,0,2,1600,4,116,1087,95.23,11.0,2
3675,3,0,0,2,1600,1,121,1227,95.35,12.0,2
3676,4,0,0,2,1600,3,110,1080,95.48,10.0,2
3677,5,0,0,2,1600,5,121,1139,95.48,2.7,2
3678,6,0,0,2,1600,6,131,1182,95.65,26.0,2
3679,1,0,0,2,1200,1,124,1206,70.1,2.7,4
3680,2,0,0,2,1200,11,122,1075,70.36,13.0,4
3681,3,0,0,2,1200,4,122,1208,70.41,4.4,4
3682,4,0,0,2,1200,5,127,1006,70.51,5.3,4
3683,5,0,0,2,1200,14,122,1193,70.6,8.0,4
3684,6,0,0,2,1200,9,124,1044,70.61,9.5,4
3685,7,0,0,2,1200,13,133,1115,70.68,26.0,4
3686,8,0,0,2,1200,12,124,1092,70.68,122.0,4
3687,9,0,0,2,1200,10,126,1123,71.0,61.0,4
3688,10,0,0,2,1200,2,124,1084,71.0,51.0,4
3689,11,0,0,2,1200,6,126,1073,71.06,269.0,4
3690,12,0,0,2,1200,7,126,1142,71.24,151.0,4
3691,13,0,0,2,1200,3,126,1117,72.7,49.0,4
3692,14,0,0,2,1200,8,126,1125,74.7,205.0,4
3693,1,0,0,2,1400,3,133,1205,82.11,4.8,4
3694,2,0,0,2,1400,6,126,1227,82.48,7.3,4
3695,3,0,0,2,1400,1,130,1194,82.57,3.2,4
3696,4,0,0,2,1400,8,121,995,82.82,21.0,4
3697,5,0,0,2,1400,14,120,1084,82.88,249.0,4
3698,6,0,0,2,1400,7,123,1108,82.92,83.0,4
3699,7,0,0,2,1400,2,110,1103,83.04,197.0,4
3700,8,0,0,2,1400,5,119,1080,83.08,67.0,4
3701,9,0,0,2,1400,9,129,1047,83.1,11.0,4
3702,10,0,0,2,1400,11,121,1271,83.18,21.0,4
3703,11,0,0,2,1400,12,125,1115,83.21,6.0,4
3704,12,0,0,2,1400,4,131,1245,83.26,144.0,4
3705,13,0,0,2,1400,10,122,1051,83.41,80.0,4
3706,14,0,0,2,1400,13,130,1001,83.44,6.3,4
3707,1,0,1,2,1650,3,133,1074,98.3,3.2,4
3708,2,0,1,2,1650,5,131,1104,98.9,6.4,4
3709,3,0,1,2,1650,2,117,1157,98.95,4.4,4
3710,4,0,1,2,1650,1,116,1147,99.21,10.0,4
3711,5,0,1,2,1650,9,132,1065,99.68,14.0,4
3712,6,0,1,2,1650,4,120,1136,99.79,25.0,4
3713,7,0,1,2,1650,11,117,1065,99.85,80.0,4
3714,8,0,1,2,1650,13,128,1132,100.07,18.0,4
3715,9,0,1,2,1650,10,116,1077,100.08,94.0,4
3716,10,0,1,2,1650,8,125,1032,100.26,210.0,4
3717,11,0,1,2,1650,6,118,1151,100.26,21.0,4
3718,12,0,1,2,1650,14,128,993,100.37,111.0,4
3719,13,0,1,2,1650,7,118,1137,101.22,23.0,4
3720,14,0,1,2,1650,12,110,1088,101.97,7.5,4
3721,1,0,0,2,1600,3,129,1124,96.01,2.2,4
3722,2,0,0,2,1600,11,115,1213,96.09,16.0,4
3723,3,0,0,2,1600,9,124,1099,96.09,10.0,4
3724,4,0,0,2,1600,5,119,1078,96.16,77.0,4
3725,5,0,0,2,1600,8,122,1177,96.24,18.0,4
3726,6,0,0,2,1600,12,126,1122,96.3,49.0,4
3727,7,0,0,2,1600,14,114,993,96.31,38.0,4
3728,8,0,0,2,1600,1,133,1112,96.46,2.9,4
3729,9,0,0,2,1600,7,122,1089,96.63,42.0,4
3730,10,0,0,2,1600,2,125,1147,96.79,10.0,4
3731,11,0,0,2,1600,10,130,1092,96.92,146.0,4
3732,12,0,0,2,1600,4,118,1055,96.95,38.0,4
3733,13,0,0,2,1600,6,112,1233,97.17,341.0,4
3734,14,0,0,2,1600,13,120,1029,97.38,373.0,4
3735,1,0,0,2,1000,8,118,1059,56.6,2.2,2
3736,2,0,0,2,1000,5,127,1101,56.75,12.0,2
3737,3,0,0,2,1000,7,118,1149,56.78,5.4,2
3738,4,0,0,2,1000,9,128,1132,56.95,26.0,2
3739,5,0,0,2,1000,6,115,1108,56.96,106.0,2
3740,6,0,0,2,1000,1,118,1091,57.07,80.0,2
3741,7,0,0,2,1000,3,119,1088,57.12,13.0,2
3742,8,0,0,2,1000,11,120,1100,57.24,5.1,2
3743,9,0,0,2,1000,2,116,1080,57.43,41.0,2
3744,10,0,0,2,1000,4,124,1137,57.57,37.0,2
3745,11,0,0,2,1000,10,121,1216,57.62,45.0,2
3746,12,0,0,2,1000,12,123,1139,57.85,11.0,2
3747,1,0,0,2,2000,1,133,1140,122.4,2.1,3
3748,2,0,0,2,2000,2,131,1101,122.5,5.7,3
3749,3,0,0,2,2000,5,131,1043,122.53,6.8,3
3750,4,0,0,2,2000,13,116,1193,122.55,17.0,3
3751,5,0,0,2,2000,4,129,1093,122.63,96.0,3
3752,6,0,0,2,2000,11,117,1171,122.82,12.0,3
3753,7,0,0,2,2000,9,121,1007,122.83,38.0,3
3754,8,0,0,2,2000,7,125,1043,123.06,121.0,3
3755,9,0,0,2,2000,14,130,1060,123.24,38.0,3
3756,10,0,0,2,2000,8,123,1116,123.27,78.0,3
3757,11,0,0,2,2000,12,118,996,123.62,82.0,3
3758,12,0,0,2,2000,6,126,1165,123.7,6.0,3
3759,13,0,0,2,2000,3,117,1219,123.86,183.0,3
3760,14,0,0,2,2000,10,130,1208,124.52,43.0,3
3761,1,0,0,2,1200,5,131,1139,69.49,1.2,3
3762,2,0,0,2,1200,10,120,1201,69.62,7.6,3
3763,3,0,0,2,1200,11,122,1151,69.94,32.0,3
3764,4,0,0,2,1200,13,120,1110,69.95,15.0,3
3765,5,0,0,2,1200,9,114,1128,70.17,37.0,3
3766,6,0,0,2,1200,2,114,1074,70.28,176.0,3
3767,7,0,0,2,1200,14,128,1138,70.28,213.0,3
3768,8,0,0,2,1200,3,118,1195,70.44,82.0,3
3769,9,0,0,2,1200,4,119,1147,70.51,93.0,3
3770,10,0,0,2,1200,6,119,1106,70.56,95.0,3
3771,11,0,0,2,1200,1,116,1103,70.75,54.0,3
3772,12,0,0,2,1200,12,131,1122,70.88,98.0,3
3773,13,0,0,2,1200,7,117,1137,70.97,19.0,3
3774,14,0,0,2,1200,8,123,1183,71.23,209.0,3
3775,1,0,1,2,1650,4,130,1255,97.76,7.0,3
3776,2,0,1,2,1650,10,132,1101,97.8,2.1,3
3777,3,0,1,2,1650,5,122,1204,99.03,13.0,3
3778,4,0,1,2,1650,11,114,1109,99.26,20.0,3
3779,5,0,1,2,1650,13,129,1099,99.32,39.0,3
3780,6,0,1,2,1650,14,113,1174,99.45,24.0,3
3781,7,0,1,2,1650,7,117,1045,99.49,9.4,3
3782,8,0,1,2,1650,2,112,1153,99.62,30.0,3
3783,9,0,1,2,1650,3,127,1109,99.65,7.0,3
3784,10,0,1,2,1650,6,117,1147,99.67,18.0,3
3785,11,0,1,2,1650,1,128,1152,99.69,41.0,3
3786,12,0,1,2,1650,8,126,1046,100.11,125.0,3
3787,13,0,1,2,1650,12,123,1222,100.72,35.0,3
3788,14,0,1,2,1650,9,122,1042,100.99,70.0,3
3789,1,0,1,2,1200,11,118,1135,68.9,7.4,5
3790,2,0,1,2,1200,10,115,1163,69.26,19.0,5
3791,3,0,1,2,1200,1,126,1027,69.32,8.7,5
3792,4,0,1,2,1200,8,113,1084,69.34,10.0,5
3793,5,0,1,2,1200,3,122,1041,69.68,3.5,5
3794,6,0,1,2,1200,7,123,1073,69.93,6.9,5
3795,7,0,1,2,1200,5,133,1255,70.11,3.4,5
3796,8,0,1,2,1200,6,128,1132,70.15,168.0,5
3797,9,0,1,2,1200,9,116,1105,70.16,113.0,5
3798,10,0,1,2,1200,4,122,1103,70.28,167.0,5
3799,11,0,1,2,1200,2,124,1118,71.53,51.0,5
3800,12,0,1,2,1200,12,127,1032,71.54,16.0,5
3801,1,0,0,2,1400,7,112,1090,82.74,71.0,4
3802,2,0,0,2,1400,1,123,1119,82.78,4.1,4
3803,3,0,0,2,1400,4,123,1154,82.91,19.0,4
3804,4,0,0,2,1400,9,128,1022,83.09,28.0,4
3805,5,0,0,2,1400,3,113,1170,83.24,8.0,4
3806,6,0,0,2,1400,12,122,1081,83.42,20.0,4
3807,7,0,0,2,1400,6,129,1138,83.43,4.5,4
3808,8,0,0,2,1400,14,120,1131,83.44,3.4,4
3809,9,0,0,2,1400,10,133,1193,83.49,31.0,4
3810,10,0,0,2,1400,13,119,1147,83.5,21.0,4
3811,11,0,0,2,1400,8,112,1158,83.56,113.0,4
3812,12,0,0,2,1400,5,124,1148,83.65,10.0,4
3813,13,0,0,2,1400,11,120,1154,84.29,373.0,4
3814,14,0,0,2,1400,2,125,1029,84.32,341.0,4
3815,1,0,0,2,1400,4,126,1097,82.6,2.9,4
3816,2,0,0,2,1400,10,114,1089,82.66,68.0,4
3817,3,0,0,2,1400,3,122,1225,82.83,2.7,4
3818,4,0,0,2,1400,13,129,1052,82.89,28.0,4
3819,5,0,0,2,1400,11,115,1166,82.92,28.0,4
3820,6,0,0,2,1400,1,120,1074,83.04,170.0,4
3821,7,0,0,2,1400,2,116,1087,83.05,8.5,4
3822,8,0,0,2,1400,12,115,1105,83.13,89.0,4
3823,9,0,0,2,1400,5,120,1062,83.14,9.7,4
3824,10,0,0,2,1400,6,127,1076,83.19,168.0,4
3825,11,0,0,2,1400,7,119,1066,83.35,16.0,4
3826,12,0,0,2,1400,8,122,1156,83.64,139.0,4
3827,13,0,0,2,1400,14,130,1023,83.65,246.0,4
3828,14,0,0,2,1400,9,128,1044,83.71,10.0,4
3829,1,0,0,2,1200,5,125,1059,69.89,69.0,4
3830,2,0,0,2,1200,4,127,1239,69.96,6.0,4
3831,3,0,0,2,1200,3,124,1172,70.02,21.0,4
3832,4,0,0,2,1200,11,125,1122,70.11,5.8,4
3833,5,0,0,2,1200,9,125,1211,70.18,7.2,4
3834,6,0,0,2,1200,2,133,1144,70.52,1.7,4
3835,7,0,0,2,1200,7,124,1105,70.67,19.0,4
3836,8,0,0,2,1200,6,122,1067,70.7,325.0,4
3837,9,0,0,2,1200,8,112,1094,70.8,57.0,4
3838,10,0,0,2,1200,1,116,1123,71.01,59.0,4
3839,11,0,0,2,1200,12,125,1076,71.11,120.0,4
3840,12,0,0,2,1200,10,128,1241,71.2,96.0,4
3841,1,0,1,2,1200,9,117,1003,68.83,17.0,3
3842,2,0,1,2,1200,11,127,1134,68.98,15.0,3
3843,3,0,1,2,1200,4,130,1147,69.02,9.2,3
3844,4,0,1,2,1200,7,119,1098,69.06,23.0,3
3845,5,0,1,2,1200,2,122,1156,69.1,10.0,3
3846,6,0,1,2,1200,1,116,1236,69.15,9.0,3
3847,7,0,1,2,1200,6,114,1158,69.16,3.0,3
3848,8,0,1,2,1200,10,123,1221,69.38,12.0,3
3849,9,0,1,2,1200,8,127,1022,69.47,3.7,3
3850,10,0,1,2,1200,12,131,1321,69.69,44.0,3
3851,11,0,1,2,1200,3,121,1025,69.96,47.0,3
3852,12,0,1,2,1200,5,125,1078,70.03,99.0,3
3853,1,0,0,2,1200,6,121,1183,69.54,7.9,3
3854,2,0,0,2,1200,5,133,1059,69.69,5.8,3
3855,3,0,0,2,1200,3,119,1234,69.81,3.0,3
3856,4,0,0,2,1200,10,117,1056,70.18,12.0,3
3857,5,0,0,2,1200,8,124,1056,70.24,38.0,3
3858,6,0,0,2,1200,11,119,1154,70.38,13.0,3
3859,7,0,0,2,1200,9,132,1161,70.46,25.0,3
3860,8,0,0,2,1200,4,122,1118,70.63,33.0,3
3861,9,0,0,2,1200,1,125,1146,70.75,23.0,3
3862,10,0,0,2,1200,2,118,1181,71.18,79.0,3
3863,11,0,0,2,1200,12,120,1126,71.32,163.0,3
3864,12,0,0,2,1200,7,129,1121,73.68,3.6,3
3865,1,0,0,2,1400,6,123,1060,82.28,3.5,3
3866,2,0,0,2,1400,7,116,1043,82.29,6.2,3
3867,3,0,0,2,1400,8,122,1027,82.49,5.2,3
3868,4,0,0,2,1400,10,115,1044,82.57,7.4,3
3869,5,0,0,2,1400,14,123,1153,82.64,7.4,3
3870,6,0,0,2,1400,11,127,1139,82.64,151.0,3
3871,7,0,0,2,1400,3,126,1103,82.66,122.0,3
3872,8,0,0,2,1400,2,125,1299,82.85,46.0,3
3873,9,0,0,2,1400,9,129,1147,82.87,23.0,3
3874,10,0,0,2,1400,1,120,1150,82.96,11.0,3
3875,11,0,0,2,1400,5,117,1195,82.98,47.0,3
3876,12,0,0,2,1400,12,123,1125,83.25,11.0,3
3877,13,0,0,2,1400,13,126,1096,83.5,161.0,3
3878,14,0,0,2,1400,4,133,1133,84.68,39.0,3
3879,1,0,0,2,1800,12,133,1096,106.74,2.5,2
3880,2,0,0,2,1800,6,120,1115,107.0,20.0,2
3881,3,0,0,2,1800,7,124,1040,107.02,4.9,2
3882,4,0,0,2,1800,11,118,1055,107.14,17.0,2
3883,5,0,0,2,1800,1,119,991,107.34,17.0,2
3884,6,0,0,2,1800,8,123,1118,107.46,8.2,2
3885,7,0,0,2,1800,10,122,1155,107.55,24.0,2
3886,8,0,0,2,1800,5,117,1059,107.63,50.0,2
3887,9,0,0,2,1800,4,116,1043,107.65,23.0,2
3888,10,0,0,2,1800,2,115,1177,107.69,18.0,2
3889,11,0,0,2,1800,9,117,1018,108.0,7.5,2
3890,12,0,0,2,1800,3,110,1064,108.12,29.0,2
3891,1,0,0,2,1400,14,132,1085,82.14,2.2,3
3892,2,0,0,2,1400,3,122,1193,82.53,30.0,3
3893,3,0,0,2,1400,4,126,1132,82.58,3.9,3
3894,4,0,0,2,1400,10,120,1063,82.66,18.0,3
3895,5,0,0,2,1400,12,118,1144,82.7,38.0,3
3896,6,0,0,2,1400,8,128,1137,82.71,11.0,3
3897,7,0,0,2,1400,9,125,1050,82.76,57.0,3
3898,8,0,0,2,1400,2,130,1048,82.76,11.0,3
3899,9,0,0,2,1400,11,125,1179,83.07,55.0,3
3900,10,0,0,2,1400,1,128,1133,83.09,6.5,3
3901,11,0,0,2,1400,6,115,1060,83.43,104.0,3
3902,12,0,0,2,1400,13,118,1145,83.45,186.0,3
3903,13,0,0,2,1400,5,130,1114,83.97,106.0,3
3904,1,0,1,4,1800,2,118,1095,110.59,5.9,4
3905,2,0,1,4,1800,3,131,1108,110.64,4.3,4
3906,3,0,1,4,1800,11,108,993,111.05,14.0,4
3907,4,0,1,4,1800,7,115,1080,111.3,65.0,4
3908,5,0,1,4,1800,6,133,1118,111.41,14.0,4
3909,6,0,1,4,1800,5,124,1025,111.58,118.0,4
3910,7,0,1,4,1800,1,126,1153,112.15,11.0,4
3911,8,0,1,4,1800,4,121,1070,112.41,34.0,4
3912,9,0,1,4,1800,10,122,1040,113.06,2.9,4
3913,10,0,1,4,1800,8,133,1113,114.86,7.7,4
3914,11,0,1,4,1800,9,132,1065,116.36,18.0,4
3915,1,0,0,2,1400,11,118,1111,83.03,9.0,4
3916,2,0,0,2,1400,10,131,1198,83.04,3.5,4
3917,3,0,0,2,1400,6,118,1161,83.17,3.2,4
3918,4,0,0,2,1400,4,127,1024,83.52,3.9,4
3919,5,0,0,2,1400,7,123,1007,83.86,19.0,4
3920,6,0,0,2,1400,1,111,1125,84.18,29.0,4
3921,7,0,0,2,1400,5,121,1008,84.19,77.0,4
3922,8,0,0,2,1400,9,114,1017,84.21,27.0,4
3923,9,0,0,2,1400,8,133,1081,84.25,10.0,4
3924,10,0,0,2,1400,3,124,1063,84.86,95.0,4
3925,11,0,0,2,1400,2,121,1147,85.77,49.0,4
3926,1,0,0,2,1400,2,128,1144,83.25,4.5,4
3927,2,0,0,2,1400,1,131,1148,83.46,5.4,4
3928,3,0,0,2,1400,12,124,1086,83.51,12.0,4
3929,4,0,0,2,1400,8,122,1113,83.58,3.2,4
3930,5,0,0,2,1400,10,118,1153,83.58,8.3,4
3931,6,0,0,2,1400,5,122,1159,83.6,21.0,4
3932,7,0,0,2,1400,9,119,1081,83.98,11.0,4
3933,8,0,0,2,1400,6,117,1143,84.6,36.0,4
3934,9,0,0,2,1400,7,118,1075,84.77,12.0,4
3935,10,0,0,2,1400,3,124,1075,84.84,117.0,4
3936,11,0,0,2,1400,11,126,1242,85.16,148.0,4
3937,12,0,0,2,1400,4,120,1121,85.24,29.0,4
3938,1,0,0,2,1000,5,113,1156,57.02,2.0,3
3939,2,0,0,2,1000,6,113,1296,57.14,3.6,3
3940,3,0,0,2,1000,3,124,1129,57.31,13.0,3
3941,4,0,0,2,1000,8,122,1023,57.72,37.0,3
3942,5,0,0,2,1000,7,123,1126,57.88,37.0,3
3943,6,0,0,2,1000,4,122,1146,57.92,8.7,3
3944,7,0,0,2,1000,9,117,1103,58.14,14.0,3
3945,8,0,0,2,1000,10,120,1140,58.8,32.0,3
3946,9,0,0,2,1000,1,118,1219,59.2,41.0,3
3947,10,0,0,2,1000,11,127,1122,59.72,17.0,3
3948,11,0,0,2,1000,2,133,1105,59.88,67.0,3
3949,1,0,1,4,1200,7,126,1201,69.23,2.5,4
3950,2,0,1,4,1200,2,131,1054,70.01,6.8,4
3951,3,0,1,4,1200,6,126,1066,70.23,4.7,4
3952,4,0,1,4,1200,3,124,1003,70.62,20.0,4
3953,5,0,1,4,1200,4,119,1165,70.78,27.0,4
3954,6,0,1,4,1200,1,129,1052,70.84,30.0,4
3955,7,0,1,4,1200,8,121,1215,70.95,9.2,4
3956,8,0,1,4,1200,9,115,1189,71.0,53.0,4
3957,9,0,1,4,1200,10,127,1068,71.1,16.0,4
3958,10,0,1,4,1200,5,118,1103,71.14,10.0,4
3959,11,0,1,4,1200,12,122,1173,71.3,22.0,4
3960,12,0,1,4,1200,11,122,1168,71.37,55.0,4
3961,1,0,1,4,1200,2,130,1015,69.76,2.2,4
3962,2,0,1,4,1200,12,131,1120,70.16,4.4,4
3963,3,0,1,4,1200,9,119,1268,70.24,9.1,4
3964,4,0,1,4,1200,7,122,1117,70.64,9.5,4
3965,5,0,1,4,1200,5,124,1093,70.67,44.0,4
3966,6,0,1,4,1200,10,117,1070,70.73,25.0,4
3967,7,0,1,4,1200,8,133,1185,71.04,11.0,4
3968,8,0,1,4,1200,1,123,1025,71.44,172.0,4
3969,9,0,1,4,1200,11,121,1060,71.48,20.0,4
3970,10,0,1,4,1200,4,120,1126,71.86,49.0,4
3971,11,0,1,4,1200,3,121,1112,71.91,13.0,4
