Pla,Horse No,Horse,Jockey,Trainer,Act Wt,Declare Horse Wt,Draw,LBW,RunningPos,Finish Time,Win Odds,RaceID,Class,Loc,Length,Going,Track
6,6,CHUNG WAH SPIRIT(A168),T H So,C H Yip,120,1101,1,5-1/2,4 4 5 6 ,1:39.71,81,19-20-262,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
7,11,TRAVEL FIRST(T098),K C Leung,C W Chang,120,1202,6,6,3 3 6 7 ,1:39.80,41,19-20-262,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
8,7,GIFT OF LI-1LINE(C172),C Schofield,A T Millard,122,1009,8,6-1/4,7 6 10 8 ,1:39.84,3.7,19-20-262,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
9,2,JOLLY HONO-1(C080),B Shinn,Y S Tsui,126,1055,11,7,6 8 4 9 ,1:39.95,6.8,19-20-262,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
10,8,LOOKING GOOD(B256),G van Niekerk,F C Lor,122,1195,3,8-1/4,5 5 7 10 ,1:40.17,8.2,19-20-262,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
11,1,CHAMP PATROL(D086),N Callan,R Gibson,127,1140,12,8-3/4,12 12 11 11 ,1:40.24,228,19-20-262,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
12,5,ENZEMBLE(D059),L Hewitson,D J Whyte,123,1076,10,9-1/2,11 11 3 12 ,1:40.38,97,19-20-262,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
-1,,JOLLY GENE(T146),---,A S Cruz,120,---,---,---,---,---,---,19-20-262,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"

1,6,AMAZING STAR(B019),Z Purton,K H Ting,124,1177,1,-,1 1 1 ,1:08.75,1.3,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
2,12,FLYING SWORD(C463),N Callan,Y S Tsui,122,1062,4,4-1/2,4 4 2 ,1:09.46,219,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
3,5,NAMJONG SINGS(C480),A Badel,C S Shum,125,1197,10,5-1/4,6 6 3 ,1:09.56,10,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
4,8,VERY RICH MAN(V286),H T Mo,L Ho,117,1086,3,5-1/4,2 2 4 ,1:09.59,58,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
5,7,TOP SCORE(V357),S de Sousa,K W Lui,120,1124,6,6-1/4,7 7 5 ,1:09.73,16,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
6,1,PER-1CT GLORY(B411),J Moreira,C Fownes,133,1095,5,6-1/4,5 5 6 ,1:09.75,9.3,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
7,9,MR PICASSO(T330),M F Poon,D J Hall,117,1146,12,7,9 8 7 ,1:09.87,119,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
8,3,PLANET STAR(A049),K Teetan,P O'Sullivan,129,1201,8,7-1/4,11 11 8 ,1:09.90,25,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
9,2,SUPER WISE(A100),K H Chan,K L Man,121,1126,2,7-1/4,3 3 9 ,1:09.91,42,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
10,4,HINCHINLOVE(C001),M L Yeung,T P Yung,125,1175,7,10-1/4,8 9 10 ,1:10.39,19,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
11,10,AMBITIOUS HEART(V303),C Schofield,D E Ferraris,118,1186,11,11-1/2,10 10 11 ,1:10.60,72,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
-1,11,COMFORT LI-1(B169),G van Niekerk,F C Lor,116,---,---,---,---,---,---,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
-1,,FAIRY TWINS(V222),T H So,W Y So,112,---,---,---,---,---,---,19-20-263,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"

1,4,BIG PARTY(B461),J Moreira,F C Lor,122,1229,5,-,3 3 1 ,1:08.64,3.4,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
2,3,TORNADO TWIST(C028),B Shinn,J Size,127,1138,9,1-3/4,9 10 2 ,1:08.91,15,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
3,11,LOBO'S LEGEND(C299),S de Sousa,D E Ferraris,117,1066,1,2,5 6 3 ,1:08.97,4.2,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
4,6,LOVING A BOOM(C122),A Badel,R Gibson,121,1208,12,2-1/2,12 11 4 ,1:09.05,20,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
5,9,SUPER T-1BO(V310),M F Poon,D J Hall,117,1063,2,4,8 9 5 ,1:09.29,7.5,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
6,7,MULTIMILLION(C022),K Teetan,A S Cruz,121,1156,8,4-1/4,1 1 6 ,1:09.30,23,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
7,10,TELECOM -1MA(C181),M L Yeung,K H Ting,118,1131,4,5,6 7 7 ,1:09.43,62,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
8,8,SEVEN HEAVENS(B089),C Schofield,C Fownes,120,1067,10,5-1/2,10 8 8 ,1:09.51,58,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
9,1,UGLY WARRIOR(B083),H T Mo,Y S Tsui,130,1004,7,5-3/4,7 5 9 ,1:09.57,46,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
10,2,SPEEDY KING(A391),K C Leung,P F Yiu,132,1150,3,6,4 4 10 ,1:09.58,15,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
11,12,STRONGER(D142),M Chadwick,J Moore,116,1045,6,6-1/2,2 2 11 ,1:09.68,3.8,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
12,5,HIGH FIVE(T200),G van Niekerk,A T Millard,121,1110,11,15-3/4,11 12 12 ,1:11.16,62,19-20-264,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"

1,6,CLEMENT LEGEND(B137),G van Niekerk,C S Shum,126,1125,7,-,7 7 7 7 6 1 ,2:16.67,5.6,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
2,3,STIMULATION(B351),C Y Ho,A S Cruz,130,1035,8,SH,9 9 9 9 7 2 ,2:16.70,8.6,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
3,4,TASHIDELEK(C084),J Moreira,J Moore,129,1119,9,N,6 6 6 6 5 3 ,2:16.72,2,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
4,10,MAGNETISM(V114),K Teetan,D E Ferraris,117,1123,10,1-3/4,10 10 10 10 10 4 ,2:16.94,16,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
5,7,OWNERS' STAR(B427),N Callan,C S Shum,126,1061,2,2-1/2,4 4 4 4 4 5 ,2:17.08,6.9,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
6,5,GIANT T-1TLE(T391),M F Poon,A T Millard,126,1064,5,4-3/4,1 3 3 3 3 6 ,2:17.44,13,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
7,2,ARCATRAZ(C398),R Bayliss,J Moore,131,972,6,4-3/4,8 8 8 8 9 7 ,2:17.44,133,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
8,8,CROWN AVENUE(V378),M Chadwick,C H Yip,121,1177,4,14-1/4,3 2 2 2 2 8 ,2:18.93,36,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
9,1,WIND GLIDER(C433),K C Leung,P O'Sullivan,133,1165,1,18-1/2,5 5 5 5 8 9 ,2:19.62,42,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"
10,9,JIMMU(C266),A Badel,Y S Tsui,121,1086,3,18-3/4,2 1 1 1 1 10 ,2:19.67,12,19-20-276,Class 3,HV,2200M,GOOD,"T-1F - ""A"" Course"

1,7,DOR DOR(C109),A Badel,J Size,121,1024,1,-,3 3 7 1 ,1:40.60,6.2,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
2,3,WINNING ENDEAVO-1(C048),J Moreira,D J Whyte,131,1054,2,1/2,7 5 6 2 ,1:40.69,1.6,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
3,6,SHINING ON(A359),C Y Ho,K W Lui,122,1027,4,3/4,8 9 9 3 ,1:40.73,15,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
4,8,SANGRIA(A065),N Callan,D E Ferraris,121,1065,5,1,4 4 4 4 ,1:40.76,25,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
5,4,LET'S TAKE IT EASY(A140),K C Leung,L Ho,130,1062,8,1,2 2 3 5 ,1:40.77,31,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
6,2,FLASH FAMOUS(B162),C Schofield,F C Lor,131,1136,10,1,5 6 5 6 ,1:40.78,32,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
7,12,PER-1CT TO PLAY(B095),Z Purton,C Fownes,131,1021,6,1-3/4,9 8 1 7 ,1:40.89,12,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
8,1,PRETTY BAUHINIA(A135),K Teetan,Y S Tsui,133,1043,3,3-1/2,6 7 8 8 ,1:41.15,9.4,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
9,11,RAZOR QUEST(S146),M Chadwick,C W Chang,118,1086,12,4-1/4,12 12 11 9 ,1:41.27,46,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
10,9,T-1F BRILLIANT(C456),T H So,W Y So,117,1110,9,5-1/4,11 10 10 10 ,1:41.46,175,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
11,5,INDIGENOUS STAR(A081),H W Lai,P F Yiu,125,1059,11,7-1/4,1 1 2 11 ,1:41.74,29,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
12,10,H-1RICANE HUNTER(A123),H N Wong,C H Yip,115,1142,7,7-1/4,10 11 12 12 ,1:41.77,105,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
-1,,DASHING DART(V038),M L Yeung,P O'Sullivan,116,---,---,---,---,---,---,19-20-277,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"

1,10,MANAGEMENT STAR(B006),A Badel,K W Lui,117,1111,10,-,11 9 3 1 ,1:40.34,10,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
2,2,CHARITY WINGS(B003),G van Niekerk,C S Shum,127,1102,4,3/4,8 7 5 2 ,1:40.45,6.1,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
3,5,ENJOY LI-1(A125),K Teetan,Y S Tsui,124,1123,6,2-3/4,10 11 10 3 ,1:40.76,5.1,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
4,6,ROYAL RACER(B460),Z Purton,C Fownes,122,1113,11,3-3/4,3 2 2 4 ,1:40.94,7.9,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
5,11,MISCHIEVOUS SUNDAE(C016),J Moreira,J Size,117,1063,1,4-1/2,6 5 7 5 ,1:41.07,3,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
6,4,ELECTRIC LIGHTNING(A189),N Callan,D E Ferraris,124,1062,2,4-3/4,5 4 4 6 ,1:41.10,10,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
7,1,EXALTATION(C370),C Schofield,A S Cruz,133,1027,5,4-3/4,9 10 9 7 ,1:41.11,76,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
8,9,SUPREME PLUS(C252),C Y Ho,F C Lor,119,1110,7,5-3/4,4 6 8 8 ,1:41.25,18,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
9,12,GREAT SMART(C319),H W Lai,L Ho,116,1201,9,6-1/2,12 12 11 9 ,1:41.38,178,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
10,7,FOREVER BRIGHT(C305),L Hewitson,P F Yiu,121,1149,12,9-3/4,1 1 1 10 ,1:41.91,9.9,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
11,3,CAMFORD MAGIC(C468),T H So,W Y So,122,1100,3,22-3/4,7 8 12 11 ,1:43.97,261,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
12,8,SUNNY DRAGON(V412),M Chadwick,R Gibson,121,1211,8,30,2 3 6 12 ,1:45.14,44,19-20-278,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"

1,2,VICTORY POWER(B294),A Badel,D J Whyte,130,1121,9,-,6 5 1 ,1:10.28,4.9,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
2,5,NOBLE MAN(C412),J Moreira,J Size,125,1118,6,3/4,7 9 2 ,1:10.38,8.6,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
3,12,COMPASSION STAR(A121),M Chadwick,K L Man,118,1091,7,1-1/2,8 6 3 ,1:10.50,10,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
4,1,GUNNAR(C222),B Shinn,C Fownes,131,1117,4,2-1/2,3 3 4 ,1:10.69,2.7,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
5,10,MASTER ALBERT(A296),K Teetan,W Y So,120,1130,8,3,10 10 5 ,1:10.77,9.8,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
6,11,SPEEDY MISSILE(C281),M L Yeung,K H Ting,119,1159,2,3-1/2,5 4 6 ,1:10.83,15,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
7,7,LUCKY MISSILE(C501),R Bayliss,D J Hall,123,1114,10,4-1/4,11 11 7 ,1:10.97,44,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
8,3,LIGHTNING TREAS-1E(B259),K C Leung,P F Yiu,126,1187,11,5,9 8 8 ,1:11.08,29,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
9,9,GRAND HARBO-1(P421),H N Wong,C W Chang,119,1238,3,5-1/2,4 7 9 ,1:11.14,43,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
10,4,LOOK ERAS(V123),C Y Ho,Y S Tsui,126,1099,1,6-1/4,1 1 10 ,1:11.29,5.9,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
11,6,VITALITY FORTUNE(C348),T H So,L Ho,123,1066,12,8-1/4,12 12 11 ,1:11.58,230,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
12,8,GOLDEN EFFORT(A427),L Hewitson,D E Ferraris,122,1090,5,16-1/4,2 2 12 ,1:12.89,55,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
-1,,NAVAS(V362),---,R Gibson,130,---,---,---,---,---,---,19-20-279,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"

1,2,G UNIT(C329),G van Niekerk,J Moore,129,1011,6,-,1 3 1 ,0:57.28,8.1,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
2,4,MEHBOOB(C239),M Chadwick,P O'Sullivan,125,1208,1,3/4,6 6 2 ,0:57.40,6.7,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
3,12,ISLAND WINNER(C088),K C Leung,P F Yiu,117,1225,2,1-1/2,3 5 3 ,0:57.53,3.7,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
4,7,DR PROACTIVE(A345),H N Wong,K H Ting,120,1107,7,1-3/4,7 7 4 ,0:57.54,145,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
5,10,THE ABRAXAS(C212),J Moreira,Y S Tsui,119,1178,5,2-1/4,5 4 5 ,0:57.64,2.8,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
6,9,A-1ORA STEED(C023),M F Poon,J Size,117,1104,10,2-1/4,9 9 6 ,0:57.65,64,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
7,11,GOUTEN OF GARO(A291),L Hewitson,D E Ferraris,118,1126,11,2-1/2,2 1 7 ,0:57.68,15,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
8,6,TRAVEL DATUK(V235),A Badel,R Gibson,124,1100,9,2-3/4,10 10 8 ,0:57.71,19,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
9,3,GALAXY EMPEROR(D107),K Teetan,A S Cruz,125,1071,4,3,8 8 9 ,0:57.77,51,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
10,5,THIS IS CHARISMA(D102),C Y Ho,K W Lui,125,1114,12,3-1/2,12 11 10 ,0:57.84,80,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
11,8,JOY AVENUE(C340),T H So,C H Yip,118,1151,3,3-3/4,11 12 11 ,0:57.87,45,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
12,1,BEST SMILE(B359),Z Purton,W Y So,133,1131,8,7-1/2,4 2 12 ,0:58.47,8,19-20-280,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"

1,9,MAGNIFICENT(C121),Z Purton,L Ho,124,1131,10,-,3 2 2 1 ,1:39.83,8.9,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
2,3,ZHAN JIANG ROCKS(B406),K Teetan,W Y So,118,1053,3,2-3/4,8 10 11 2 ,1:40.27,15,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
3,5,RACING LUCK(B223),C Y Ho,K W Lui,130,1135,11,3,11 12 10 3 ,1:40.30,16,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
4,6,CHARIZARD(B463),N Callan,D E Ferraris,128,1027,4,3-1/4,4 5 4 4 ,1:40.36,5.5,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
5,8,SOLAR WAI WAI(C111),G van Niekerk,F C Lor,126,1028,12,3-3/4,6 4 3 5 ,1:40.41,15,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
6,7,CRAIG'S STAR(C041),B Shinn,C S Shum,127,1241,2,3-3/4,2 3 5 6 ,1:40.42,10,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
7,10,PICKEN(B311),J Moreira,J Size,124,1189,1,4-1/2,7 8 6 7 ,1:40.56,2.5,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
8,4,LAOS ENLIGHTENMENT(C291),L Hewitson,J Moore,130,998,6,5,5 6 7 8 ,1:40.61,66,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
9,1,FLYING QUEST(A071),M F Poon,D J Hall,131,1101,7,5-1/2,12 11 9 9 ,1:40.69,14,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
10,12,TANGMERE(B432),M Chadwick,C Fownes,116,1057,5,6-1/4,10 9 12 10 ,1:40.82,23,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
11,11,THE RUNNER(D042),S de Sousa,D J Whyte,120,1094,9,6-3/4,1 1 1 11 ,1:40.90,40,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
12,2,WAR ROOM(B414),A Badel,K H Ting,132,1112,8,7-1/2,9 7 8 12 ,1:41.03,11,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
-1,,ARCADA(A240),C Schofield,A T Millard,130,---,---,---,---,---,---,19-20-281,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"

1,6,PRIVATE SECRETARY(D127),C Y Ho,A S Cruz,123,1002,1,-,4 5 5 1 ,1:39.82,11,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
2,4,HAPPY DRAGON(B099),M Chadwick,J Moore,124,1154,10,1,8 8 8 2 ,1:39.97,25,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
3,11,BAND OF BROTHERS(C135),K Teetan,P O'Sullivan,118,1169,4,1-1/4,5 7 6 3 ,1:40.03,3.5,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
4,7,BUTTERFIELD(C462),G van Niekerk,C S Shum,121,1128,8,1-3/4,3 1 1 4 ,1:40.11,57,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
5,10,HARMONY HERO(B217),A Badel,R Gibson,119,1273,3,3,9 10 10 5 ,1:40.31,10,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
6,9,GOOD OMEN(B208),L Hewitson,D J Whyte,119,1054,9,3-1/4,11 12 12 6 ,1:40.34,24,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
7,5,SUPER OASIS(D085),Z Purton,F C Lor,124,1157,12,3-1/2,10 9 9 7 ,1:40.39,6,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
8,3,RACING FIGHTER(B285),T H So,C H Yip,123,1154,2,4-1/2,12 11 11 8 ,1:40.55,175,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
9,8,THE HULK(C431),J Moreira,C Fownes,120,1112,7,5-1/4,2 3 4 9 ,1:40.64,4.1,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
10,1,HEZTHEWONFORUS(B287),B Shinn,J Size,130,1125,6,6-1/4,1 2 2 10 ,1:40.83,6.5,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
11,12,SUPER T-1BO(V310),M F Poon,D J Hall,116,1058,11,10-1/2,7 6 7 11 ,1:41.50,33,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"
12,2,GRACEANDMERCY(C296),S de Sousa,A T Millard,126,1173,5,16,6 4 3 12 ,1:42.38,19,19-20-282,Class 2,HV,1650M,GOOD,"T-1F - ""A"" Course"

1,9,WINNING METHOD(C383),G van Niekerk,C S Shum,120,1217,1,-,1 1 1 ,1:09.49,3.9,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
2,4,SNAP FIT(B402),Z Purton,C Fownes,128,1189,4,1,6 5 2 ,1:09.65,4.3,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
3,2,SHINING ACE(C229),B Shinn,J Size,131,1145,9,1-1/4,9 7 3 ,1:09.68,12,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
4,8,BABY(C271),M L Yeung,K H Ting,120,1133,2,1-3/4,3 3 4 ,1:09.78,7.9,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
5,5,AMAZING KIWI(D068),K Teetan,D J Whyte,124,1158,7,3,2 2 5 ,1:09.97,5.4,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
6,6,STARLIGHT(V273),S de Sousa,C H Yip,122,1089,6,4,10 12 6 ,1:10.13,17,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
7,12,POWERMAX(A009),A Badel,R Gibson,117,1135,3,4-1/4,7 9 7 ,1:10.17,31,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
8,1,LE TERROIR(B403),J Moreira,L Ho,133,1132,5,4-1/2,4 4 8 ,1:10.22,6.3,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
9,10,MR PICASSO(T330),M F Poon,D J Hall,117,1156,11,5,12 10 9 ,1:10.29,135,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
10,7,HANDSOME REBEL(B469),N Callan,Y S Tsui,121,1051,8,5-1/4,8 8 10 ,1:10.31,14,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
11,3,ANONYMA(C496),L Hewitson,D E Ferraris,130,1033,10,7-1/2,11 11 11 ,1:10.71,310,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
12,11,KA YING MASTER(C240),K C Leung,T P Yung,118,1159,12,9,5 6 12 ,1:10.92,77,19-20-283,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"

1,6,SHOUSON(C326),Z Purton,J Moore,126,1113,12,-,3 2 1 ,1:09.85,5.3,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
2,10,GOLDEN GLORY(T076),S de Sousa,K H Ting,122,1079,9,1/2,6 5 2 ,1:09.94,25,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
3,11,MASTER ALBERT(A296),K Teetan,W Y So,121,1116,11,1-1/2,10 12 3 ,1:10.10,20,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
4,7,PLIKCLONE(D003),J Moreira,D J Hall,124,1015,1,2,5 6 5 ,1:10.18,11,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
5,4,HERO TIME(B010),M Chadwick,R Gibson,128,1132,3,2,2 3 4 ,1:10.17,12,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
6,1,LORIZ(C036),C Y Ho,P F Yiu,133,1227,6,2-1/4,1 1 6 ,1:10.19,3.1,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
7,2,HAPPY ALUMNI(C065),T Piccone,K W Lui,131,1227,7,3-1/4,12 10 7 ,1:10.38,4.4,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
8,12,I'M THE CONQUIST(B155),L Hewitson,D J Whyte,115,1100,10,4,8 9 8 ,1:10.47,23,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
9,3,SHIMMER AND SHINE(B080),C Schofield,C Fownes,129,1175,4,4-1/4,7 7 9 ,1:10.53,23,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
10,9,PLAY TO WIN(B468),K C Leung,T P Yung,123,1055,5,5,4 4 10 ,1:10.63,9.4,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
11,8,SUCCESS ALLSTARS(D065),N Callan,D E Ferraris,124,998,8,6-1/4,9 8 11 ,1:10.84,167,20-21-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
