Pla,Loc,Track,Going,Dist,Draw,JW,AW,Time,WOdd
2,0,0,2,1200,5,133,1211,69.33,4.0
3,0,0,2,1200,1,119,1126,69.5,3.8
4,0,0,2,1200,8,117,1076,69.67,18.0
5,0,0,2,1200,3,124,1137,69.72,8.2
6,0,0,2,1200,11,113,1093,69.75,34.0
7,0,0,2,1200,7,118,1026,69.79,25.0
8,0,0,2,1200,6,118,1060,70.01,11.0
9,0,0,2,1200,12,128,1183,70.14,46.0
10,0,0,2,1200,4,127,1216,70.2,30.0
11,0,0,2,1200,2,127,1139,70.21,8.5
12,0,0,2,1200,9,108,1147,70.48,10.0
-1,0,0,2,1200,0,129,0,0,-1
1,0,0,2,1800,12,128,1090,108.44,4.4
2,0,0,2,1800,11,121,1063,108.48,4.1
3,0,0,2,1800,2,116,1146,108.84,12.0
4,0,0,2,1800,8,133,1064,108.88,39.0
5,0,0,2,1800,9,124,1259,108.91,23.0
6,0,0,2,1800,3,123,1168,109.17,11.0
7,0,0,2,1800,1,130,1008,109.17,8.7
8,0,0,2,1800,4,128,1112,109.23,5.5
9,0,0,2,1800,10,132,1083,109.24,15.0
10,0,0,2,1800,7,123,1165,109.31,9.5
11,0,0,2,1800,5,117,1116,109.45,32.0
12,0,0,2,1800,6,117,1139,109.99,79.0
1,0,0,2,1200,7,129,1114,70.66,8.2
2,0,0,2,1200,11,121,1199,70.68,29.0
3,0,0,2,1200,5,113,1085,70.82,89.0
4,0,0,2,1200,6,123,1128,70.83,14.0
5,0,0,2,1200,3,133,1167,70.89,4.1
6,0,0,2,1200,12,133,1138,70.97,18.0
7,0,0,2,1200,10,120,1136,71.07,87.0
8,0,0,2,1200,8,130,1137,71.09,9.7
9,0,0,2,1200,4,131,1083,71.09,5.8
10,0,0,2,1200,2,125,1030,71.28,20.0
11,0,0,2,1200,9,117,1128,71.34,3.9
12,0,0,2,1200,1,117,1000,72.72,11.0
1,0,0,2,2200,8,122,1167,135.4,10.0
2,0,0,2,2200,9,122,1054,135.57,11.0
3,0,0,2,2200,1,122,1093,135.6,4.6
4,0,0,2,2200,4,120,1013,135.95,2.2
5,0,0,2,2200,10,124,1025,136.23,5.7
6,0,0,2,2200,2,114,1116,136.39,44.0
7,0,0,2,2200,7,117,1138,137.55,29.0
8,0,0,2,2200,5,125,1185,137.63,18.0
9,0,0,2,2200,6,125,1124,137.76,23.0
10,0,0,2,2200,3,133,1055,140.54,30.0
1,0,0,2,1650,2,118,1034,100.04,4.2
2,0,0,2,1650,8,130,1124,100.06,18.0
3,0,0,2,1650,10,117,1124,100.13,41.0
4,0,0,2,1650,4,115,1165,100.23,8.4
5,0,0,2,1650,5,120,1281,100.41,6.7
6,0,0,2,1650,1,129,1035,100.54,14.0
7,0,0,2,1650,11,128,1125,100.73,14.0
8,0,0,2,1650,6,118,1120,100.86,28.0
9,0,0,2,1650,7,130,1140,100.86,7.6
10,0,0,2,1650,3,111,1048,101.1,100.0
11,0,0,2,1650,9,117,1132,101.22,6.0
12,0,0,2,1650,12,126,1055,101.61,6.7
-1,0,0,2,1650,0,123,0,0,-1
1,0,0,2,1000,5,121,1132,57.68,29.0
2,0,0,2,1000,2,117,1118,57.71,4.0
3,0,0,2,1000,10,122,1121,57.94,11.0
4,0,0,2,1000,1,130,1286,57.96,9.6
5,0,0,2,1000,4,126,1217,58.08,2.8
6,0,0,2,1000,6,109,1062,58.1,9.0
7,0,0,2,1000,8,133,1205,58.54,8.7
8,0,0,2,1000,12,123,1133,58.63,230.0
9,0,0,2,1000,3,113,1118,58.68,26.0
10,0,0,2,1000,11,131,1136,58.71,79.0
11,0,0,2,1000,7,116,1224,58.79,12.0
12,0,0,2,1000,9,125,1158,58.88,54.0
1,0,0,3,1650,4,133,1073,100.22,3.5
2,0,0,3,1650,7,124,1079,100.64,8.4
3,0,0,3,1650,10,122,1070,100.66,9.2
4,0,0,3,1650,2,125,1051,100.82,6.8
5,0,0,3,1650,11,133,1095,101.13,21.0
6,0,0,3,1650,8,129,1093,101.17,7.8
7,0,0,3,1650,1,117,1262,101.24,14.0
8,0,0,3,1650,12,120,1019,101.24,29.0
9,0,0,3,1650,9,123,1027,102.28,7.7
10,0,0,3,1650,6,117,1137,103.48,183.0
11,0,0,3,1650,5,112,1059,103.68,55.0
-1,0,0,3,1650,3,112,1068,0,8.2
1,0,0,3,1200,5,118,1162,71.45,4.8
2,0,0,3,1200,10,122,1211,71.69,16.0
3,0,0,3,1200,1,127,1075,71.79,4.4
4,0,0,3,1200,12,115,1063,71.8,82.0
5,0,0,3,1200,7,127,1115,71.9,14.0
6,0,0,3,1200,6,121,1117,71.94,27.0
7,0,0,3,1200,4,118,1070,71.98,8.7
8,0,0,3,1200,2,132,1115,72.33,2.7
9,0,0,3,1200,11,133,1114,72.48,18.0
10,0,0,3,1200,9,122,1100,72.54,18.0
11,0,0,3,1200,8,121,1120,73.54,164.0
-1,0,0,3,1200,0,111,0,0,-1
1,0,0,3,1200,7,128,1067,71.25,6.9
2,0,0,3,1200,5,128,1111,71.48,7.8
3,0,0,3,1200,2,133,1160,71.73,1.8
4,0,0,3,1200,10,116,1193,71.84,202.0
5,0,0,3,1200,6,116,1212,71.88,34.0
6,0,0,3,1200,9,127,1090,71.91,6.1
7,0,0,3,1200,11,123,999,72.04,338.0
8,0,0,3,1200,1,123,1137,72.17,6.3
9,0,0,3,1200,8,119,1114,72.33,90.0
10,0,0,3,1200,3,128,1235,72.78,66.0
11,0,0,3,1200,4,123,1244,73.6,89.0
1,0,0,3,1000,7,126,1129,57.74,9.6
2,0,0,3,1000,10,126,996,57.76,2.6
3,0,0,3,1000,6,125,1176,57.79,11.0
4,0,0,3,1000,1,125,1173,58.16,3.6
5,0,0,3,1000,4,122,1098,58.28,29.0
6,0,0,3,1000,9,112,1162,58.31,277.0
7,0,0,3,1000,11,123,1121,58.37,21.0
8,0,0,3,1000,2,123,1139,58.48,15.0
9,0,0,3,1000,3,133,1119,58.48,10.0
10,0,0,3,1000,5,120,1091,58.65,10.0
11,0,0,3,1000,8,121,1163,58.92,45.0
12,0,0,3,1000,12,130,1046,59.05,138.0
1,0,0,1,1800,2,133,1097,109.33,2.6
2,0,0,1,1800,1,125,1031,109.63,7.5
3,0,0,1,1800,6,120,1068,109.78,4.8
4,0,0,1,1800,3,131,1071,110.01,8.0
5,0,0,1,1800,8,122,1185,110.07,27.0
6,0,0,1,1800,9,127,1201,110.15,13.0
7,0,0,1,1800,5,129,1025,110.2,10.0
8,0,0,1,1800,7,123,1055,110.22,29.0
9,0,0,1,1800,11,133,1146,110.22,331.0
10,0,0,1,1800,12,130,1079,110.29,43.0
11,0,0,1,1800,10,129,1141,110.66,10.0
12,0,0,1,1800,4,123,1026,110.99,149.0
1,0,0,1,1650,1,131,1075,100.17,3.4
2,0,0,1,1650,4,126,1090,100.29,5.1
3,0,0,1,1650,3,130,1198,100.5,18.0
4,0,0,1,1650,5,109,1092,100.68,15.0
5,0,0,1,1650,10,117,1139,100.8,17.0
6,0,0,1,1650,8,133,1034,100.83,7.5
7,0,0,1,1650,2,116,1021,100.89,12.0
8,0,0,1,1650,11,120,1052,100.95,287.0
9,0,0,1,1650,6,122,1161,100.98,4.1
10,0,0,1,1650,7,118,1052,101.06,28.0
11,0,0,1,1650,12,121,1134,101.14,37.0
12,0,0,1,1650,9,130,1160,101.24,35.0
1,0,0,1,1200,12,124,1101,69.98,3.0
2,0,0,1,1200,2,125,1100,70.1,40.0
3,0,0,1,1200,11,133,1147,70.33,35.0
4,0,0,1,1200,1,123,1024,70.48,44.0
5,0,0,1,1200,5,117,1114,70.63,14.0
6,0,0,1,1200,9,123,1160,70.69,22.0
7,0,0,1,1200,7,125,1036,70.73,5.8
8,0,0,1,1200,4,121,1298,70.77,11.0
9,0,0,1,1200,3,114,1129,71.51,8.8
10,0,0,1,1200,8,119,1175,71.56,109.0
11,0,0,1,1200,6,131,1142,71.83,7.3
12,0,0,1,1200,10,126,1123,74.18,5.6
1,0,0,1,1200,10,127,1182,69.53,4.9
2,0,0,1,1200,2,121,956,69.87,9.0
3,0,0,1,1200,6,124,1093,69.96,12.0
4,0,0,1,1200,8,124,1182,70.02,5.7
5,0,0,1,1200,11,130,1104,70.14,26.0
6,0,0,1,1200,1,133,1078,70.24,38.0
7,0,0,1,1200,9,131,1021,70.32,12.0
8,0,0,1,1200,4,121,1100,70.33,18.0
9,0,0,1,1200,7,125,1125,70.34,10.0
10,0,0,1,1200,5,123,1211,70.44,10.0
11,0,0,1,1200,3,125,1052,70.58,4.2
12,0,0,1,1200,12,112,1145,71.81,59.0
1,0,0,1,1650,5,119,1194,100.1,60.0
2,0,0,1,1650,9,123,1124,100.28,4.4
3,0,0,1,1650,2,123,1169,100.31,2.9
4,0,0,1,1650,6,128,1049,100.31,8.2
5,0,0,1,1650,12,122,1149,100.33,25.0
6,0,0,1,1650,1,120,1156,100.34,11.0
7,0,0,1,1650,4,119,1215,100.35,15.0
8,0,0,1,1650,10,125,1230,100.4,7.8
9,0,0,1,1650,3,125,1005,100.58,6.9
10,0,0,1,1650,7,119,1019,100.62,128.0
11,0,0,1,1650,11,112,1036,100.98,78.0
12,0,0,1,1650,8,132,1176,101.25,42.0
1,0,0,1,1200,1,133,1138,69.4,3.0
2,0,0,1,1200,11,113,1091,69.6,43.0
3,0,0,1,1200,2,120,1195,69.6,2.7
4,0,0,1,1200,3,114,1041,69.7,21.0
5,0,0,1,1200,12,132,1137,69.71,24.0
6,0,0,1,1200,4,111,1071,69.73,10.0
7,0,0,1,1200,10,132,1063,69.91,16.0
8,0,0,1,1200,9,133,1091,69.94,27.0
9,0,0,1,1200,7,121,1003,69.96,140.0
10,0,0,1,1200,6,128,1039,69.99,17.0
11,0,0,1,1200,8,124,1100,70.01,9.0
12,0,0,1,1200,5,124,1127,70.47,36.0
1,0,0,1,1650,1,120,1042,99.65,7.9
2,0,0,1,1650,5,128,1055,99.73,2.7
3,0,0,1,1650,11,122,1068,99.79,11.0
4,0,0,1,1650,6,121,1121,99.91,53.0
5,0,0,1,1650,3,127,1040,99.94,26.0
6,0,0,1,1650,7,120,1102,100.0,14.0
7,0,0,1,1650,10,124,1078,100.14,11.0
8,0,0,1,1650,2,115,1077,100.19,4.4
9,0,0,1,1650,4,122,1152,100.29,7.9
10,0,0,1,1650,8,120,1208,101.9,21.0
11,0,0,1,1650,12,114,1128,102.22,50.0
12,0,0,1,1650,9,120,1064,110.56,300.0
1,0,0,1,1200,1,110,1053,69.41,16.0
2,0,0,1,1200,4,121,1129,69.76,5.9
3,0,0,1,1200,9,128,1190,69.85,18.0
4,0,0,1,1200,11,133,1185,69.86,2.6
5,0,0,1,1200,3,129,1156,70.07,20.0
6,0,0,1,1200,5,117,1067,70.1,9.2
7,0,0,1,1200,10,127,1200,70.1,90.0
8,0,0,1,1200,6,128,1141,70.12,5.2
9,0,0,1,1200,12,119,1127,70.13,8.6
10,0,0,1,1200,8,112,1073,70.2,41.0
11,0,0,1,1200,2,133,1086,70.94,24.0
12,0,0,1,1200,7,126,1045,71.93,112.0
1,0,0,2,1650,5,132,1068,99.44,3.8
2,0,0,2,1650,1,122,1070,99.62,5.9
3,0,0,2,1650,2,133,1091,99.97,10.0
4,0,0,2,1650,4,127,1108,99.97,8.8
5,0,0,2,1650,3,122,1094,100.02,4.3
6,0,0,2,1650,7,132,1124,100.05,13.0
7,0,0,2,1650,6,122,1168,100.41,5.5
8,0,0,2,1650,12,129,1095,100.57,26.0
9,0,0,2,1650,9,132,1107,100.86,167.0
10,0,0,2,1650,11,124,1036,100.9,211.0
11,0,0,2,1650,10,131,1217,100.94,29.0
12,0,0,2,1650,8,125,1125,101.37,227.0
-1,0,0,2,1650,0,120,0,0,-1
1,0,0,1,1200,1,120,1158,69.73,6.8
2,0,0,1,1200,7,127,1080,69.86,1.7
3,0,0,1,1200,3,122,1133,69.89,18.0
4,0,0,1,1200,10,112,1167,70.01,12.0
5,0,0,1,1200,4,116,1092,70.07,19.0
6,0,0,1,1200,12,115,1040,70.4,96.0
7,0,0,1,1200,2,131,1019,70.44,8.9
8,0,0,1,1200,9,122,1107,70.59,47.0
9,0,0,1,1200,8,119,1120,70.61,12.0
10,0,0,1,1200,5,116,1214,70.92,18.0
11,0,0,1,1200,6,133,1024,70.94,131.0
12,0,0,1,1200,11,121,1081,71.29,179.0
1,0,0,1,1650,10,122,1027,99.67,22.0
2,0,0,1,1650,1,120,1096,99.69,3.8
3,0,0,1,1650,8,132,1046,99.71,5.5
4,0,0,1,1650,2,123,1115,99.84,2.4
5,0,0,1,1650,3,122,1102,100.12,10.0
6,0,0,1,1650,5,121,1096,100.16,17.0
7,0,0,1,1650,9,123,981,100.2,24.0
8,0,0,1,1650,7,118,1186,100.46,38.0
9,0,0,1,1650,11,121,1083,101.25,40.0
10,0,0,1,1650,4,117,1101,101.73,57.0
11,0,0,1,1650,6,118,1157,102.22,51.0
12,0,0,1,1650,12,115,1164,102.7,37.0
1,0,0,1,1200,4,130,1093,70.26,6.0
2,0,0,1,1200,10,124,1139,70.38,34.0
3,0,0,1,1200,1,133,1000,70.59,3.4
4,0,0,1,1200,3,126,1163,70.61,3.5
5,0,0,1,1200,6,122,1218,70.64,9.3
6,0,0,1,1200,2,128,1092,70.68,9.1
7,0,0,1,1200,11,126,1107,70.7,12.0
8,0,0,1,1200,7,133,1004,70.77,9.2
9,0,0,1,1200,12,112,981,70.81,133.0
10,0,0,1,1200,9,124,1083,72.37,27.0
11,0,0,1,1200,8,120,1079,72.42,422.0
-1,0,0,1,1200,0,126,0,0,-1
1,0,0,1,1000,12,132,1000,56.49,5.3
2,0,0,1,1000,2,124,1177,56.84,3.5
3,0,0,1,1000,3,129,1141,56.94,3.8
4,0,0,1,1000,11,125,1133,57.2,28.0
5,0,0,1,1000,1,114,1063,57.36,5.1
6,0,0,1,1000,7,125,1109,57.47,13.0
7,0,0,1,1000,6,116,1063,57.51,13.0
8,0,0,1,1000,5,123,1105,57.86,15.0
9,0,0,1,1000,8,126,1041,57.9,297.0
10,0,0,1,1000,4,122,1154,58.11,52.0
11,0,0,1,1000,9,113,1161,58.37,90.0
12,0,0,1,1000,10,131,1036,58.42,287.0
1,0,0,1,1650,4,123,1057,99.85,5.5
2,0,0,1,1650,10,126,1124,99.87,14.0
3,0,0,1,1650,9,119,1196,99.88,8.8
4,0,0,1,1650,8,117,1058,99.91,4.2
5,0,0,1,1650,1,116,1209,99.94,7.4
6,0,0,1,1650,5,133,1114,99.98,9.1
7,0,0,1,1650,3,121,1044,100.04,14.0
8,0,0,1,1650,6,118,1176,100.11,5.2
9,0,0,1,1650,2,118,1087,100.22,15.0
10,0,0,1,1650,7,112,1138,100.29,48.0
11,0,0,1,1650,11,114,1071,100.43,38.0
1,0,0,1,1200,10,116,1204,69.33,4.9
2,0,0,1,1200,9,126,1086,69.45,19.0
3,0,0,1,1200,1,128,1151,69.55,2.9
4,0,0,1,1200,12,128,1097,69.57,9.3
5,0,0,1,1200,11,114,1107,69.74,44.0
6,0,0,1,1200,8,113,1191,69.77,77.0
7,0,0,1,1200,4,118,1151,69.77,6.3
8,0,0,1,1200,2,110,1093,69.79,9.5
9,0,0,1,1200,3,118,1295,69.83,10.0
10,0,0,1,1200,6,117,1051,69.9,71.0
11,0,0,1,1200,7,120,1137,70.04,19.0
12,0,0,1,1200,5,133,1020,70.08,18.0
1,0,0,1,1650,7,133,1090,99.15,4.1
2,0,0,1,1650,12,123,1065,99.28,6.5
3,0,0,1,1650,6,131,1062,99.54,9.5
4,0,0,1,1650,11,118,1059,99.64,10.0
5,0,0,1,1650,9,130,1129,99.83,81.0
6,0,0,1,1650,4,125,1163,99.93,12.0
7,0,0,1,1650,1,116,1131,100.09,24.0
8,0,0,1,1650,2,119,1089,100.15,14.0
9,0,0,1,1650,10,126,1131,100.3,7.2
10,0,0,1,1650,5,125,1116,100.32,6.0
11,0,0,1,1650,3,117,1261,100.33,39.0
12,0,0,1,1650,8,127,1016,100.66,12.0
-1,0,0,1,1650,0,114,0,0,-1
1,0,0,2,1650,2,118,1064,99.18,21.0
2,0,0,2,1650,6,133,1096,99.22,19.0
3,0,0,2,1650,3,115,1162,99.32,3.2
4,0,0,2,1650,1,111,1198,99.56,13.0
5,0,0,2,1650,5,122,1032,99.62,12.0
6,0,0,2,1650,4,125,1070,99.66,2.5
7,0,0,2,1650,11,127,1192,99.79,29.0
8,0,0,2,1650,7,128,1196,99.82,11.0
9,0,0,2,1650,8,127,1132,100.01,19.0
10,0,0,2,1650,10,130,1195,100.19,26.0
11,0,0,2,1650,12,117,1182,101.01,143.0
12,0,0,2,1650,9,115,1081,102.41,30.0
1,0,0,2,1200,12,133,1034,70.48,16.0
2,0,0,2,1200,2,108,1124,70.49,8.0
3,0,0,2,1200,8,120,1125,70.6,6.0
4,0,0,2,1200,3,132,1119,70.77,10.0
5,0,0,2,1200,1,132,1118,70.77,3.3
6,0,0,2,1200,10,132,1106,70.78,42.0
7,0,0,2,1200,6,124,998,71.02,5.4
8,0,0,2,1200,9,131,1133,71.06,36.0
9,0,0,2,1200,4,130,1227,71.1,24.0
10,0,0,2,1200,5,127,1053,71.5,7.7
11,0,0,2,1200,7,119,1029,71.5,171.0
12,0,0,2,1200,11,120,1111,72.33,18.0
1,0,0,2,1200,10,132,1102,70.14,3.1
2,0,0,2,1200,3,133,1231,70.47,4.7
3,0,0,2,1200,6,133,1138,70.53,12.0
4,0,0,2,1200,8,131,1095,70.71,16.0
5,0,0,2,1200,5,127,1055,70.71,4.1
6,0,0,2,1200,7,118,1162,70.8,30.0
7,0,0,2,1200,11,123,1198,71.04,13.0
8,0,0,2,1200,9,114,1087,71.07,27.0
9,0,0,2,1200,4,122,1180,71.56,57.0
10,0,0,2,1200,1,130,1098,71.64,8.1
11,0,0,2,1200,2,124,1067,71.9,77.0
-1,0,0,2,1200,0,127,0,0,-1
1,0,0,2,1000,4,124,1117,57.52,6.1
2,0,0,2,1000,2,126,1207,57.53,5.6
3,0,0,2,1000,9,128,1123,57.56,7.1
4,0,0,2,1000,11,126,1036,57.61,13.0
5,0,0,2,1000,1,127,1084,57.76,6.8
6,0,0,2,1000,7,118,1126,57.8,8.9
7,0,0,2,1000,10,125,1203,57.81,59.0
8,0,0,2,1000,8,117,1154,57.83,33.0
9,0,0,2,1000,12,127,1038,57.88,27.0
10,0,0,2,1000,3,123,1158,57.9,43.0
11,0,0,2,1000,6,128,1193,57.94,5.7
12,0,0,2,1000,5,124,1057,57.97,8.8
1,0,0,2,1200,2,123,1127,69.58,3.2
2,0,0,2,1200,10,115,1049,69.69,14.0
3,0,0,2,1200,6,122,1068,69.73,18.0
4,0,0,2,1200,11,133,1073,70.02,7.7
5,0,0,2,1200,7,121,1045,70.05,17.0
6,0,0,2,1200,9,130,1152,70.14,25.0
7,0,0,2,1200,1,109,1036,70.33,5.0
8,0,0,2,1200,5,118,1022,70.39,14.0
9,0,0,2,1200,3,118,1194,70.39,3.9
10,0,0,2,1200,4,120,1005,70.61,41.0
11,0,0,2,1200,8,121,1006,70.64,199.0
1,0,0,2,1200,7,133,1147,69.93,2.8
2,0,0,2,1200,1,119,1192,70.2,9.1
3,0,0,2,1200,10,124,1254,70.23,8.7
4,0,0,2,1200,4,112,1060,70.36,12.0
5,0,0,2,1200,6,120,1063,70.36,7.3
6,0,0,2,1200,3,126,1132,70.36,8.2
7,0,0,2,1200,9,118,1091,70.37,6.4
8,0,0,2,1200,2,117,1047,70.41,14.0
9,0,0,2,1200,12,130,1085,70.79,20.0
10,0,0,2,1200,5,124,1239,70.87,115.0
11,0,0,2,1200,11,114,1102,71.32,289.0
12,0,0,2,1200,8,115,1036,74.57,132.0
1,0,0,2,1800,7,115,1103,109.08,29.0
2,0,0,2,1800,3,121,1034,109.16,8.2
3,0,0,2,1800,4,126,1031,109.18,23.0
4,0,0,2,1800,8,123,1053,109.19,5.5
5,0,0,2,1800,2,133,1120,109.24,3.7
6,0,0,2,1800,1,120,1148,109.41,9.8
7,0,0,2,1800,9,121,1018,109.46,4.0
8,0,0,2,1800,6,125,1036,109.63,13.0
9,0,0,2,1800,5,124,1061,109.65,18.0
10,0,0,2,1800,10,116,1212,109.91,42.0
11,0,0,2,1800,12,118,1194,110.0,81.0
12,0,0,2,1800,11,123,1028,110.92,20.0
-1,0,0,2,1800,0,130,0,0,-1
1,0,0,2,1650,7,124,1072,100.0,5.6
2,0,0,2,1650,12,113,1050,100.09,5.3
3,0,0,2,1650,1,123,1084,100.25,3.5
4,0,0,2,1650,3,113,1191,100.31,18.0
5,0,0,2,1650,6,128,1178,100.35,6.6
6,0,0,2,1650,5,113,1113,100.44,164.0
7,0,0,2,1650,2,119,1092,100.54,8.8
8,0,0,2,1650,11,120,1021,101.0,343.0
9,0,0,2,1650,8,124,1144,101.05,34.0
10,0,0,2,1650,4,133,1141,101.12,109.0
11,0,0,2,1650,9,118,1147,101.36,35.0
12,0,0,2,1650,10,124,1060,101.76,5.7
1,0,0,1,1800,7,124,1055,108.59,2.5
2,0,0,1,1800,2,125,1068,108.67,12.0
3,0,0,1,1800,6,129,1036,108.72,9.6
4,0,0,1,1800,8,128,1092,108.8,34.0
5,0,0,1,1800,9,127,1076,108.87,13.0
6,0,0,1,1800,11,130,1018,108.98,9.1
7,0,0,1,1800,4,119,1033,109.06,170.0
8,0,0,1,1800,1,129,1022,109.16,4.8
9,0,0,1,1800,10,121,1068,109.71,62.0
10,0,0,1,1800,3,116,1051,110.37,124.0
11,0,0,1,1800,12,128,1085,110.76,33.0
12,0,0,1,1800,5,126,1141,127.33,6.5
1,0,0,1,1650,6,123,1103,99.23,2.5
2,0,0,1,1650,3,128,1078,99.41,5.8
3,0,0,1,1650,4,116,1083,99.67,7.4
4,0,0,1,1650,9,113,1069,99.83,13.0
5,0,0,1,1650,5,125,1095,99.91,9.0
6,0,0,1,1650,1,110,1013,99.94,14.0
7,0,0,1,1650,2,125,1087,99.95,17.0
8,0,0,1,1650,7,117,1027,100.2,37.0
9,0,0,1,1650,8,114,1167,100.27,23.0
10,0,0,1,1650,12,130,1184,100.38,12.0
11,0,0,1,1650,10,118,1087,100.7,26.0
12,0,0,1,1650,11,126,1124,101.85,129.0
1,0,0,1,1000,3,125,1167,56.38,6.0
2,0,0,1,1000,2,127,1135,57.02,4.7
3,0,0,1,1000,8,123,1156,57.08,5.5
4,0,0,1,1000,1,117,1000,57.24,6.3
5,0,0,1,1000,5,128,1171,57.35,3.7
6,0,0,1,1000,4,122,1119,57.38,40.0
7,0,0,1,1000,7,120,1140,57.49,26.0
8,0,0,1,1000,6,126,1134,57.51,6.4
9,0,0,1,1000,9,117,1153,57.81,136.0
1,0,0,1,1200,1,117,1097,69.95,5.0
2,0,0,1,1200,2,127,1070,70.13,5.9
3,0,0,1,1200,8,132,1080,70.2,9.0
4,0,0,1,1200,7,133,1022,70.3,2.1
5,0,0,1,1200,12,128,1114,70.36,17.0
6,0,0,1,1200,5,133,1130,70.49,35.0
7,0,0,1,1200,3,130,1061,70.5,22.0
8,0,0,1,1200,4,130,1070,70.54,15.0
9,0,0,1,1200,9,126,1019,70.58,310.0
10,0,0,1,1200,11,125,996,70.73,29.0
11,0,0,1,1200,6,120,993,71.3,138.0
12,0,0,1,1200,10,112,1081,72.06,44.0
1,0,0,1,1200,10,126,1173,69.74,11.0
2,0,0,1,1200,2,127,1126,70.16,7.4
3,0,0,1,1200,6,128,1132,70.18,11.0
4,0,0,1,1200,11,133,1103,70.31,4.2
5,0,0,1,1200,5,123,1101,70.41,30.0
6,0,0,1,1200,9,112,1186,70.46,52.0
7,0,0,1,1200,4,129,1131,70.52,2.4
8,0,0,1,1200,3,131,1107,70.56,17.0
9,0,0,1,1200,12,119,1076,70.75,189.0
10,0,0,1,1200,1,120,1100,70.78,48.0
11,0,0,1,1200,8,127,1126,70.97,17.0
12,0,0,1,1200,7,127,1145,70.98,15.0
1,0,0,1,1650,3,130,1123,99.02,6.4
2,0,0,1,1650,9,124,1106,99.12,4.8
3,0,0,1,1650,5,126,1011,99.42,15.0
4,0,0,1,1650,7,123,1124,99.52,11.0
5,0,0,1,1650,4,114,1096,99.67,10.0
6,0,0,1,1650,6,122,1132,99.79,48.0
7,0,0,1,1650,11,126,1230,99.9,12.0
8,0,0,1,1650,1,122,1166,100.07,10.0
9,0,0,1,1650,12,126,1119,100.17,3.8
10,0,0,1,1650,8,117,1016,100.42,190.0
11,0,0,1,1650,10,119,1206,100.49,9.4
12,0,0,1,1650,2,116,1157,100.71,24.0
-1,0,0,1,1650,0,128,0,0,-1
1,0,0,1,1200,1,128,1092,69.26,2.4
2,0,0,1,1200,10,120,1188,69.52,7.7
3,0,0,1,1200,6,133,1188,69.6,3.4
4,0,0,1,1200,2,113,1097,69.66,18.0
5,0,0,1,1200,3,117,1065,69.93,6.3
6,0,0,1,1200,8,113,1199,70.01,50.0
7,0,0,1,1200,4,121,1148,70.14,24.0
8,0,0,1,1200,5,115,1282,70.18,37.0
9,0,0,1,1200,11,122,1123,70.18,22.0
10,0,0,1,1200,7,128,1203,70.74,33.0
-1,0,0,1,1200,0,126,0,0,-1
1,0,0,1,1200,4,125,1159,68.78,6.9
2,0,0,1,1200,10,116,1209,69.01,10.0
3,0,0,1,1200,8,117,1112,69.1,31.0
4,0,0,1,1200,2,117,1075,69.23,25.0
5,0,0,1,1200,5,122,1122,69.28,41.0
6,0,0,1,1200,3,120,1137,69.33,5.9
7,0,0,1,1200,11,122,1169,69.4,5.9
8,0,0,1,1200,1,121,1093,69.45,24.0
9,0,0,1,1200,12,111,1182,69.47,61.0
10,0,0,1,1200,6,133,1157,69.97,3.3
11,0,0,1,1200,9,119,996,70.31,5.9
12,0,0,1,1200,7,117,1085,70.98,209.0
1,0,0,2,1200,11,119,1062,70.07,12.0
2,0,0,2,1200,5,114,1166,70.07,15.0
3,0,0,2,1200,4,124,1083,70.13,4.6
4,0,0,2,1200,12,122,1089,70.15,10.0
5,0,0,2,1200,7,132,1161,70.16,11.0
6,0,0,2,1200,6,126,1117,70.58,19.0
7,0,0,2,1200,1,121,1204,70.61,7.9
8,0,0,2,1200,2,128,1206,70.64,16.0
9,0,0,2,1200,8,123,1038,70.65,4.0
10,0,0,2,1200,9,113,1185,71.01,6.1
11,0,0,2,1200,10,123,1030,71.56,122.0
12,0,0,2,1200,3,125,1066,71.57,311.0
1,0,0,2,1650,2,118,1133,99.69,13.0
2,0,0,2,1650,12,116,1107,99.72,10.0
3,0,0,2,1650,7,125,1087,100.06,9.9
4,0,0,2,1650,1,132,1129,100.09,4.5
5,0,0,2,1650,3,117,1134,100.34,6.3
6,0,0,2,1650,6,124,1056,100.42,22.0
7,0,0,2,1650,11,128,1175,100.42,39.0
8,0,0,2,1650,9,112,1205,100.6,11.0
9,0,0,2,1650,10,122,1029,100.75,31.0
10,0,0,2,1650,5,127,1011,101.12,7.5
11,0,0,2,1650,4,133,1058,101.66,4.8
12,0,0,2,1650,8,114,1073,102.28,40.0
1,0,0,2,1200,2,117,1120,69.96,284.0
2,0,0,2,1200,5,133,1195,70.08,1.6
3,0,0,2,1200,4,122,1108,70.21,14.0
4,0,0,2,1200,1,125,1153,70.24,16.0
5,0,0,2,1200,10,127,1121,70.39,13.0
6,0,0,2,1200,11,130,1078,70.41,24.0
7,0,0,2,1200,8,127,1081,70.48,7.6
8,0,0,2,1200,12,125,1167,70.59,267.0
9,0,0,2,1200,3,117,1102,70.62,9.2
10,0,0,2,1200,6,122,1072,70.62,20.0
11,0,0,2,1200,7,117,1217,70.66,22.0
12,0,0,2,1200,9,112,1185,70.66,42.0
1,0,0,2,1650,11,130,1112,100.44,5.5
2,0,0,2,1650,4,114,1118,100.61,29.0
